sg_idx,case,sample_rank,recon_index,node,label,row_type,matched_mse_mean,matched_mse_node,cosine_similarity,rouge_l,recovered_text,ground_truth_text,case_mse_mean,case_mse_var,case_cosine_similarity_mean,case_cosine_similarity_var,case_rouge_l_mean,case_rouge_l_var
0,case1_exact_pattern,30,30,2,1,node,4.86207390751989e-09,5.984090963101408e-09,0.9814283113858701,0.888888888888889,                                                  Crunch berries! Who wants to do something tomorrow?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case1_exact_pattern,30,30,3,1,node,4.86207390751989e-09,1.3464204666978152e-08,0.8887166232949661,0.4,What band are they on?  Lamalame is a really good music band.                                                      ,@LAmale really? They're a band...  good music!,,,,,,
0,case1_exact_pattern,30,30,6,0,node,4.86207390751989e-09,8.861123250278142e-35,0.9999999999999749,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case1_exact_pattern,30,30,9,0,node,4.86207390751989e-09,1.371266989873514e-34,0.9999999999999754,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,1,7,2,1,node,6.687665174676329e-05,3.13530190048294e-05,0.2571228898478586,0.03883495145631068,"âAs a rule, if a person is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is able to get to know you.ââ",Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,1,7,3,1,node,6.687665174676329e-05,6.377285255641907e-06,0.08411434812643487,0.021739130434782605,"In the past, if you had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member.",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,1,7,6,0,node,6.687665174676329e-05,0.00022977268785590764,0.022996649384796113,0.0,"âAs a result, if youâre able to get a job, youâll be able to get a job, but if youâre unable to get a job, youâll be unable to get a job. âAs a result, if youâre unable to get a job, youâll be unable to get a job. âAs a result, if youâre unable to get a job, you may need to",Where are all the banana slugs? ,,,,,,
0,case2_zero_count,1,7,9,0,node,6.687665174676329e-05,3.6148706742471996e-09,0.8823822372913745,0.07142857142857144, Where are all the banana slugs?                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,2,45,2,1,node,2.3917848825227635e-06,9.513689995283523e-06,0.913058499285598,0.13333333333333333,Lamma                                                          Who can    Touch them,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,2,45,3,1,node,2.3917848825227635e-06,2.2257154653576113e-08,0.6698106174742522,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,2,45,6,0,node,2.3917848825227635e-06,1.9252309898821175e-35,0.9999999999999746,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,2,45,9,0,node,2.3917848825227635e-06,3.119238015395339e-08,0.7435841859456324,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,3,47,2,1,node,6.958305452175098e-08,2.2488268327947487e-07,0.9628459041182185,0.37499999999999994,Crunch berries!                                                        Who can eat these    ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,3,47,3,1,node,6.958305452175098e-08,2.22571546535761e-08,0.6698106174742544,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,3,47,6,0,node,6.958305452175098e-08,2.531211859919115e-35,0.9999999999999749,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,3,47,9,0,node,6.958305452175098e-08,3.119238015395294e-08,0.7435841859456364,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,4,72,2,1,node,1.2839408527597508e-07,4.83521091411836e-07,0.9599228971439226,0.4,Crunch them!                                                        Who can do     ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,4,72,3,1,node,1.2839408527597508e-07,2.2257154653576143e-08,0.6698106174742509,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,4,72,6,0,node,1.2839408527597508e-07,7.79809503848828e-09,0.8888505383474933,0.17391304347826084,Where are all the banana slugs in the Banana Slab? Banana slugs in the Banana Slab. Photo courtesy of the Banana Slab Museum. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Where is all the world's population concentrated? ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,4,72,9,0,node,1.2839408527597508e-07,2.2271877847793775e-34,0.9999999999999751,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,5,81,2,1,node,5.1949639986399034e-05,4.9682068738321e-05,0.036297609511712056,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,5,81,3,1,node,5.1949639986399034e-05,2.1810290808471758e-05,0.07033313439947086,0.020618556701030927,The following is a list of the most common types of cancers found in the United States. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma.,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,5,81,6,0,node,5.1949639986399034e-05,0.0001363025855281291,0.014063478941890481,0.0,"âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAs a general rule, âAâ is ââââ.",Where are all the banana slugs? ,,,,,,
0,case2_zero_count,5,81,9,0,node,5.1949639986399034e-05,3.6148706742471483e-09,0.8823822372913759,0.07142857142857144,Where are all the banana slugs?                                                           ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,6,82,2,1,node,7.008255393804329e-05,0.00017612198862144605,-0.03325263222548002,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,6,82,3,1,node,7.008255393804329e-05,1.4377099112396373e-05,0.06921813990434031,0.020618556701030927,The following is a list of the most common types of cancers found in the United States. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma. The most common type of cancer in the United States is melanoma.,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,6,82,6,0,node,7.008255393804329e-05,8.982751314765651e-05,0.011507005784284605,0.03846153846153846,"In addition to the above, there are a number of other things you can do to improve the quality of your health care. For example, if you have a history of heart disease, you may need to take a course of antibiotics. For example, if you have a history of heart disease, you may need to take a course of antibiotics. For example, if you have a history of heart disease, you may need to take a course of antibiotics. For example, if you have had a history of heart disease, you may need to take a course",Where are all the banana slugs? ,,,,,,
0,case2_zero_count,6,82,9,0,node,7.008255393804329e-05,3.6148706742471657e-09,0.8823822372913754,0.07142857142857144, Where are all the banana slugs?                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,7,95,2,1,node,3.8691964290703814e-08,1.01318322355286e-07,0.9615951565758921,0.26666666666666666,Smack Berry!                                                      Who can        Fruit,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,7,95,3,1,node,3.8691964290703814e-08,2.22571546535761e-08,0.6698106174742513,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,7,95,6,0,node,3.8691964290703814e-08,9.201647167567156e-35,0.9999999999999751,1.0,Where are all the banana slugs?                                                    ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,7,95,9,0,node,3.8691964290703814e-08,3.119238015395317e-08,0.7435841859456364,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,8,100,2,1,node,4.836915142457918e-07,1.8813165221756373e-06,0.9150037596067149,0.14285714285714288,Lamma!                                                          Who can ripe  ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,8,100,3,1,node,4.836915142457918e-07,2.2257154653576073e-08,0.66981061747425,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,8,100,6,0,node,4.836915142457918e-07,1.7294679436458698e-35,0.9999999999999744,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,8,100,9,0,node,4.836915142457918e-07,3.119238015395365e-08,0.7435841859456367,0.2222222222222222,"I dont think they can hurt your ipod, i find one that works too!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,9,105,2,1,node,5.538051623547022e-05,9.042091652272288e-06,0.043579356489882086,0.03333333333333333,"âAs a rule of thumb, if youâre in a âno-holds-barredâ state, youâll need to be in a âno-holds-barredâ state. âAs a rule of thumb, if youâre in a âno-holds-barredâ state, youâll need to be in a âno-holds-barredâ state.âââ.",Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,9,105,3,1,node,5.538051623547022e-05,5.764426452942644e-06,0.05661870972555654,0.020408163265306124,"âAs a result, a person with a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a different kind of history of the same name.",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,9,105,6,0,node,5.538051623547022e-05,0.00020671193196599168,0.007736277702422948,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,9,105,9,0,node,5.538051623547022e-05,3.614870674247169e-09,0.8823822372913753,0.07142857142857144, Where are all the banana slugs?                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,10,128,2,1,node,4.0015069057164076e-05,0.00011693642478311612,-0.03281607613790323,0.0,"âAs a result, âAs a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, âas a result, â. â. â",Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,10,128,3,1,node,4.0015069057164076e-05,2.1480985693944538e-05,0.055225381340901825,0.020408163265306124,"âAs a result, a person with a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a different kind of history of the same name.",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,10,128,6,0,node,4.0015069057164076e-05,2.1613226287110037e-05,0.06687068980093233,0.0,"In addition to a number of other things, if you have a history of diabetes, you may have a history of heart disease, a history of heart failure, a history of heart failure, a history of heart failure, a history of heart disease, a history of heart failure, a history of heart disease, a history of heart failure, a history of heart disease, a history of heart disease, a history of heart disease, a history of heart disease, a history of heart disease, and a history of heart attack.",Where are all the banana slugs? ,,,,,,
0,case2_zero_count,10,128,9,0,node,4.0015069057164076e-05,2.963946448562183e-08,0.3614619409137723,0.027777777777777776,The most common reason for a syringe to have a syringe is because of the syringeâs ability to âsnapâ into the syringe. The syringeâs ability to âsnapâ into the syringe is because of the syringeâs ability to âsnapâ into the syringe. The syringeâs ability to âsna,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,11,160,2,1,node,7.527617402940904e-08,1.205744417052969e-07,0.9285357977018182,0.125,Slumber band!                                                       Who's     All banana,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,11,160,3,1,node,7.527617402940904e-08,2.2257154653576063e-08,0.669810617474252,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,11,160,6,0,node,7.527617402940904e-08,5.159923007193408e-35,0.9999999999999751,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,11,160,9,0,node,7.527617402940904e-08,1.582730997587632e-07,0.9705674271582149,0.26666666666666666,mmmm                                                        Why can't they find good music?   ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,12,164,2,1,node,1.7398381940811907e-07,6.424857428249467e-07,0.9162482921131676,0.14285714285714288,Lamma!                                                        Who can      Fruit,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,12,164,3,1,node,1.7398381940811907e-07,2.225715465357608e-08,0.6698106174742504,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,12,164,6,0,node,1.7398381940811907e-07,8.396731937410895e-36,0.9999999999999745,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,12,164,9,0,node,1.7398381940811907e-07,3.1192380153953414e-08,0.7435841859456371,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,13,197,2,1,node,2.2948744940323977e-05,9.946779934818701e-07,0.3652202738694036,0.0,âââââââââââââââââââââââââââââââââââââââââââââââââââââââââââ. This is a list of.,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,13,197,3,1,node,2.2948744940323977e-05,1.2542526209801035e-05,0.052773833475509575,0.020408163265306124,"âAs a result, a person with a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a different kind of history of the same name.",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,13,197,6,0,node,2.2948744940323977e-05,7.825416068733875e-05,0.007969452989381547,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,13,197,9,0,node,2.2948744940323977e-05,3.614870674247146e-09,0.8823822372913761,0.07142857142857144, Where are all the banana slugs?                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,14,221,2,1,node,4.390357812315112e-05,0.0001036548803173655,-0.03364933309524221,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,14,221,3,1,node,4.390357812315112e-05,2.591441853435619e-05,0.06338281347353972,0.02325581395348837,âAnother way to look at it is to look at it as if it were a teddy bear. âAnother way to look at it is to look at it as if it were a teddy bear. âAnother way to look at it is to look at it as if it were a teddy bear. âAnother way to look at it is to look at it as if it were a teddy bear. âAnother way to look at it,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,14,221,6,0,node,4.390357812315112e-05,4.6041398770208527e-05,-0.006742595112168297,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,14,221,9,0,node,4.390357812315112e-05,3.6148706742471368e-09,0.8823822372913765,0.07142857142857144, Where are all the banana slugs?                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,15,234,2,1,node,2.5748813053428564e-06,1.0246075686563895e-05,0.8342323443120535,0.13333333333333333,                                                         Who can find them     Pain,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,15,234,3,1,node,2.5748813053428564e-06,2.225715465357608e-08,0.6698106174742507,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,15,234,6,0,node,2.5748813053428564e-06,1.3315474003788617e-34,0.9999999999999746,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,15,234,9,0,node,2.5748813053428564e-06,3.119238015395393e-08,0.7435841859456377,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,16,271,2,1,node,3.094993793837508e-08,9.37445020614359e-08,0.9320992203556454,0.13333333333333333,Mmm!                                                        Who can ripe     Fruit,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,16,271,3,1,node,3.094993793837508e-08,2.2257154653576133e-08,0.6698106174742536,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,16,271,6,0,node,3.094993793837508e-08,7.798095038488279e-09,0.8888505383474936,0.17391304347826084,Where are all the banana slugs in the Banana Slab? Banana slugs in the Banana Slab. Photo courtesy of the Banana Slab Museum. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Where is all the world's population concentrated? ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,16,271,9,0,node,3.094993793837508e-08,1.0401329732298142e-35,0.9999999999999754,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,17,285,2,1,node,5.544062218625417e-09,1.551316355613427e-08,0.9463833022992855,0.5,Crunch berries!                                                       Who can do      I,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,17,285,3,1,node,5.544062218625417e-09,6.6630853183674e-09,0.874093909656586,0.35294117647058826,"What band is L.A. Lame?  Good music, really?                                                       ",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,17,285,6,0,node,5.544062218625417e-09,2.284858435294733e-35,0.9999999999999748,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,17,285,9,0,node,5.544062218625417e-09,6.506253223238579e-37,0.9999999999999749,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,18,297,2,1,node,2.5728264217925393e-05,2.7275215662977052e-05,-0.004380507192023721,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,18,297,3,1,node,2.5728264217925393e-05,2.7239426969866297e-05,0.059120107228376045,0.020408163265306124,"âAs a result, a person with a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a history of a different kind of history of the same name.",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,18,297,6,0,node,2.5728264217925393e-05,4.839479936818397e-05,-0.0019998876131685378,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,18,297,9,0,node,2.5728264217925393e-05,3.614870674247115e-09,0.8823822372913769,0.07142857142857144, Where are all the banana slugs?                                                          ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,19,301,2,1,node,4.610452739322299e-06,1.566400956187177e-06,0.10618047543297443,0.025974025974025972,"âAs a rule of thumb, if youâre able to get a job, youâll be able to get a job in a few weeks.â. âAs a rule of thumb, if youâre able to get a job, youâll be able to get a job in a few weeks.â. âAs a rule of thumb, youâll be able to get a job in a few weeks.â. â",Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,19,301,3,1,node,4.610452739322299e-06,3.095661494217404e-08,-0.3306980803154972,0.03448275862068966,The most common reason for a syringe to have a syringe is because of the syringeâs ability to âsnapâ into the syringe. The syringeâs ability to âsnapâ into the syringe is because of the syringeâs ability to âsnapâ into the syringe. The syringeâs ability to âsna,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,19,301,6,0,node,4.610452739322299e-06,8.429941330494486e-06,0.05444637780481625,0.0,"âAs a rule of thumb, if you have a ânoâ or ânoâ in your ânoâ or ânoâ in your ânoâ or ânoâ in your ânoâ or ânoâ in your ânoâ or ânoâ in your ânoâ or ânoâ in your ânoâ category",Where are all the banana slugs? ,,,,,,
0,case2_zero_count,19,301,9,0,node,4.610452739322299e-06,8.414512055665359e-06,0.059803790165628166,0.0,â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â â ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,20,345,2,1,node,2.1578692696022092e-08,5.416554739558965e-08,0.9348884608093856,0.13333333333333333,Slumber Band!                                                       Who's      Fruit,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,20,345,3,1,node,2.1578692696022092e-08,2.2257154653576027e-08,0.669810617474246,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,20,345,6,0,node,2.1578692696022092e-08,1.5424831969506244e-36,0.9999999999999747,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,20,345,9,0,node,2.1578692696022092e-08,9.892068734922694e-09,0.9923406934587385,0.3333333333333333,                                                         Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,21,349,2,1,node,7.22152083305132e-08,2.646541549088546e-07,0.928854768637976,0.13333333333333333,Lamma!                                                          Who can ripe bananas?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,21,349,3,1,node,7.22152083305132e-08,2.22571546535761e-08,0.6698106174742529,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,21,349,6,0,node,7.22152083305132e-08,5.1369044753478136e-36,0.9999999999999747,1.0,Where are all the banana slugs?                                                     ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,21,349,9,0,node,7.22152083305132e-08,1.949523759622039e-09,0.9590983576734256,0.3448275862068965,mmmm                                                           Why can't you find ones,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,22,353,2,1,node,1.1910287416315047e-08,1.7585899973195885e-08,0.9616551509974561,0.13333333333333333,Lips!                                                       Who can      Crisp berries?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,22,353,3,1,node,1.1910287416315047e-08,2.2257154653576103e-08,0.6698106174742546,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,22,353,6,0,node,1.1910287416315047e-08,7.798095038488196e-09,0.8888505383474956,0.17391304347826084,Where are all the banana slugs in the Banana Slab? Banana slugs in the Banana Slab. Photo courtesy of the Banana Slab Museum. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Introduction to Banana Slugs. Where is all the world's population concentrated? ,Where are all the banana slugs? ,,,,,,
0,case2_zero_count,22,353,9,0,node,1.1910287416315047e-08,3.2518977197279772e-37,0.9999999999999749,0.3225806451612903,mmmm                                                        Why can't anyone find them   They hurt,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case2_zero_count,23,368,2,1,node,6.961332021727183e-09,1.376987325768289e-08,0.9760058203972456,0.7058823529411764,Crunch berries!                                                   Who can do something tomorrow?,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case2_zero_count,23,368,3,1,node,6.961332021727183e-09,1.407545482922584e-08,0.8195228352346282,0.23529411764705882,"What's the name of Lebanese band? Really good music.  Lebanese band Lamala is a very good music group, with a diverse lineup of artists, including:                                        .",@LAmale really? They're a band...  good music!,,,,,,
0,case2_zero_count,23,368,6,0,node,6.961332021727183e-09,7.490767566428457e-35,0.9999999999999749,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
